First Ingredient,Second Ingredient,Normalized Common Recipe Weight,Normalized Common Compound weight
apricot,hard_cheese,0.0,-1.0
apricot,chili_pepper,0.0,-1.0
apricot,henne,0.0,-1.0
apricot,fresa,0.0,-1.0
apricot,wild_strawberry,0.0,0.2064516129032258
apricot,sour_cream,0.0,-1.0
apricot,filling,0.0,-1.0
apricot,sheep,0.0,-1.0
apricot,cornstarch,0.0,-1.0
apricot,red_cabbage,0.0,-1.0
apricot,balsamic_vinegar,0.0,-1.0
apricot,groundcherry,0.0,-1.0
apricot,lettuce,0.0,0.01935483870967742
apricot,Ning_Ru,0.0,-1.0
apricot,cabbage,0.0,0.04516129032258064
apricot,pastry,0.0,-1.0
apricot,ananas,0.0,-1.0
apricot,fennel,0.0,0.03870967741935484
apricot,stockente,0.0,-1.0
apricot,smoked_paprika,0.0,-1.0
apricot,goat_cheese,0.0,0.21935483870967742
apricot,pistachio,0.0,0.025806451612903226
apricot,broad_bean,0.0,-1.0
apricot,ceci,0.0,-1.0
apricot,cannelle,0.0,-1.0
apricot,lasagna,0.0,-1.0
apricot,cauliflower,0.0,0.05161290322580645
apricot,mung_bean,0.0,0.17419354838709677
apricot,cheddar,0.0,-1.0
apricot,quince,0.0,0.2129032258064516
apricot,currant,0.0,0.11612903225806452
apricot,eel,0.0,0.0967741935483871
apricot,whole_macaroni,0.0,-1.0
apricot,salade,0.0,-1.0
apricot,soft_bread,0.0,-1.0
apricot,vinaigrette,0.0,-1.0
apricot,rucola,0.0,-1.0
apricot,cherry_tomato,0.0,-1.0
apricot,pate_brisee,0.0,-1.0
apricot,corn,0.0,0.11612903225806452
apricot,rapsol,0.0,-1.0
apricot,avocado,0.0,0.14193548387096774
apricot,kidney_bean,0.0,0.17419354838709677
apricot,tortilla,0.0,-1.0
apricot,sucre_glace,0.0,-1.0
apricot,canela,0.0,-1.0
apricot,tbsp,0.0,-1.0
apricot,tsp,0.0,-1.0
apricot,chick_pea_flour,0.0,-1.0
apricot,latte,0.0,-1.0
apricot,aubergine,0.0,-1.0
apricot,pickle,0.0,-1.0
apricot,riso,0.0,-1.0
apricot,smoker_salmon,0.0,-1.0
apricot,erbse_gespalten,0.0,-1.0
apricot,sandwichbrot,0.0,-1.0
apricot,cucumber,0.0,0.03870967741935484
apricot,speck,0.0,-1.0
apricot,strawberry,0.0,0.45161290322580644
apricot,cashew,0.0,0.04516129032258064
apricot,chili,0.0,-1.0
apricot,pancetta,0.0,-1.0
apricot,marjoram,0.0,0.05806451612903226
apricot,red_meat,0.0,0.07741935483870968
apricot,gressin,0.0,-1.0
apricot,Ma_He,0.0,-1.0
apricot,spargel,0.0,-1.0
apricot,fines_herbs_vinaigrette,0.0,-1.0
apricot,yeast,0.0,0.0
apricot,huile_d_olive,0.0,-1.0
apricot,galletto,0.0,-1.0
apricot,makkaroni,0.0,-1.0
apricot,yellow_bell_pepper,0.0,-1.0
apricot,prawn,0.0,0.0
apricot,courgette,0.0,-1.0
apricot,spaghetti,0.0,-1.0
apricot,caviar,0.0,0.025806451612903226
apricot,chitterlings,0.0,-1.0
apricot,pasta_pizza,0.0,-1.0
apricot,leek,0.0,0.07741935483870968
apricot,melisse,0.0,-1.0
apricot,split_pea,0.0,0.0
apricot,jerusalem_artichoke,0.0,0.0
apricot,cetriolo,0.0,-1.0
apricot,rusk,0.0,-1.0
apricot,Ya_Ma_Zi,0.0,-1.0
apricot,white_chocolate,0.0,-1.0
apricot,viande_blanche,0.0,-1.0
apricot,koriander,0.0,-1.0
apricot,buttermilk,0.0,0.0064516129032258064
apricot,beet,0.0,0.0
apricot,red_potato,0.0,-1.0
apricot,pine_nut,0.0,-1.0
apricot,toast,0.0,-1.0
apricot,nouilles,0.0,-1.0
apricot,smoked_trout,0.0,-1.0
apricot,bell_pepper,0.0,0.09032258064516129
apricot,vinagre_balsamico,0.0,-1.0
apricot,raisin_sec,0.0,-1.0
apricot,pumpkin_seeds,0.0,-1.0
apricot,sauerkirsche,0.0,-1.0
apricot,courge,0.0,-1.0
apricot,lapereau,0.0,-1.0
apricot,salmon,0.0,0.10967741935483871
apricot,4,0.0,-1.0
apricot,cup,0.0,-1.0
apricot,rye_bread,0.0,0.12903225806451613
apricot,sweet_vera_paprika,0.0,-1.0
apricot,cannelloni,0.0,-1.0
apricot,An_Chun,0.0,-1.0
apricot,lasagne,0.0,-1.0
apricot,penne_rigate,0.0,-1.0
apricot,fennel_seeds,0.0,-1.0
apricot,ice,0.0,-1.0
apricot,Qing_Wa,0.0,-1.0
apricot,sojasauce,0.0,-1.0
apricot,red_fish,0.0,-1.0
apricot,coconut,0.0,0.09032258064516129
apricot,filet,0.0,-1.0
apricot,saffron,0.0,0.0064516129032258064
apricot,navy_bean,0.0,0.17419354838709677
apricot,octopus,0.0,0.0
apricot,tangerine,0.0,0.2129032258064516
apricot,cranberry,0.0,0.2838709677419355
apricot,yogurt,0.0,0.04516129032258064
apricot,rum,0.0,0.2838709677419355
chocolate,anchovy,0.0,-1.0
chocolate,tuna,0.0,-1.0
chocolate,fish,0.0,-1.0
chocolate,semolina,0.044444444444444446,-1.0
chocolate,margarine,0.0,-1.0
chocolate,raclette,0.0,-1.0
chocolate,mandarin,0.0,-1.0
chocolate,date,0.0,-1.0
chocolate,aromatic_herbs,0.0,-1.0
chocolate,olive,0.0,-1.0
chocolate,cocoa,0.022222222222222223,-1.0
chocolate,sesame,0.022222222222222223,-1.0
chocolate,flour,0.06666666666666667,-1.0
chocolate,almond,0.0,-1.0
chocolate,berries,0.044444444444444446,-1.0
chocolate,whisky,0.0,-1.0
chocolate,macaroni,0.0,-1.0
chocolate,blue_cheese,0.0,-1.0
chocolate,steak,0.0,-1.0
chocolate,veal,0.0,-1.0
chocolate,shallots,0.0,-1.0
chocolate,sherry_vinegar,0.0,-1.0
chocolate,porto,0.0,-1.0
chocolate,sausage,0.0,-1.0
chocolate,rocket,0.0,-1.0
chocolate,bran,0.0,-1.0
chocolate,truffle_oil,0.0,-1.0
chocolate,truffle,0.0,-1.0
chocolate,erva_doce,0.0,-1.0
chocolate,breadcrumbs,0.022222222222222223,-1.0
chocolate,Ying_Su,0.0,-1.0
chocolate,Lian_Ru,0.0,-1.0
chocolate,mozzarella,0.0,-1.0
chocolate,cream_cheese,0.0,-1.0
chocolate,pasta_sfoglia,0.022222222222222223,-1.0
chocolate,spinach,0.0,-1.0
chocolate,shells,0.0,-1.0
chocolate,mont_d'or,0.0,-1.0
chocolate,mussel,0.0,-1.0
chocolate,acqua,0.0,-1.0
chocolate,green_olive,0.0,-1.0
chocolate,ham,0.0,-1.0
chocolate,artichoke,0.0,-1.0
chocolate,bread,0.0,-1.0
chocolate,pesto,0.0,-1.0
chocolate,sunflower_oil,0.044444444444444446,-1.0
chocolate,mascarpone,0.044444444444444446,-1.0
chocolate,ginger,0.044444444444444446,-1.0
chocolate,coffee,0.044444444444444446,-1.0
chocolate,broccoli,0.0,-1.0
chocolate,walnut,0.0,-1.0
chocolate,pomegranate,0.0,-1.0
chocolate,aceto_balsamico,0.0,-1.0
chocolate,He_Tao,0.0,-1.0
chocolate,maple_syrup,0.08888888888888889,-1.0
chocolate,white_bread,0.0,-1.0
chocolate,hard_cheese,0.0,-1.0
chocolate,chili_pepper,0.0,-1.0
chocolate,henne,0.0,-1.0
chocolate,fresa,0.0,-1.0
chocolate,wild_strawberry,0.0,-1.0
chocolate,sour_cream,0.0,-1.0
chocolate,filling,0.044444444444444446,-1.0
chocolate,sheep,0.0,-1.0
chocolate,cornstarch,0.0,-1.0
chocolate,red_cabbage,0.0,-1.0
chocolate,balsamic_vinegar,0.0,-1.0
chocolate,groundcherry,0.0,-1.0
chocolate,lettuce,0.0,-1.0
chocolate,Ning_Ru,0.0,-1.0
chocolate,cabbage,0.0,-1.0
chocolate,pastry,0.0,-1.0
chocolate,ananas,0.044444444444444446,-1.0
chocolate,fennel,0.0,-1.0
chocolate,stockente,0.0,-1.0
chocolate,smoked_paprika,0.0,-1.0
chocolate,goat_cheese,0.0,-1.0
chocolate,pistachio,0.044444444444444446,-1.0
chocolate,broad_bean,0.0,-1.0
chocolate,ceci,0.0,-1.0
chocolate,cannelle,0.0,-1.0
chocolate,lasagna,0.0,-1.0
chocolate,cauliflower,0.0,-1.0
chocolate,mung_bean,0.0,-1.0
chocolate,cheddar,0.0,-1.0
chocolate,quince,0.0,-1.0
chocolate,currant,0.044444444444444446,-1.0
chocolate,eel,0.0,-1.0
chocolate,whole_macaroni,0.0,-1.0
chocolate,salade,0.044444444444444446,-1.0
chocolate,soft_bread,0.0,-1.0
chocolate,vinaigrette,0.0,-1.0
chocolate,rucola,0.0,-1.0
chocolate,cherry_tomato,0.0,-1.0
chocolate,pate_brisee,0.0,-1.0
chocolate,corn,0.0,-1.0
chocolate,rapsol,0.0,-1.0
chocolate,avocado,0.0,-1.0
chocolate,kidney_bean,0.0,-1.0
chocolate,tortilla,0.0,-1.0
chocolate,sucre_glace,0.0,-1.0
chocolate,canela,0.0,-1.0
chocolate,tbsp,0.0,-1.0
chocolate,tsp,0.0,-1.0
chocolate,chick_pea_flour,0.0,-1.0
chocolate,latte,0.0,-1.0
chocolate,aubergine,0.0,-1.0
chocolate,pickle,0.0,-1.0
chocolate,riso,0.0,-1.0
chocolate,smoker_salmon,0.0,-1.0
chocolate,erbse_gespalten,0.0,-1.0
chocolate,sandwichbrot,0.0,-1.0
chocolate,cucumber,0.0,-1.0
chocolate,speck,0.0,-1.0
chocolate,strawberry,0.0,-1.0
chocolate,cashew,0.0,-1.0
chocolate,chili,0.0,-1.0
chocolate,pancetta,0.0,-1.0
chocolate,marjoram,0.0,-1.0
chocolate,red_meat,0.0,-1.0
chocolate,gressin,0.0,-1.0
chocolate,Ma_He,0.0,-1.0
chocolate,spargel,0.0,-1.0
chocolate,fines_herbs_vinaigrette,0.0,-1.0
chocolate,yeast,0.0,-1.0
chocolate,huile_d_olive,0.0,-1.0
chocolate,galletto,0.0,-1.0
chocolate,makkaroni,0.0,-1.0
chocolate,yellow_bell_pepper,0.0,-1.0
chocolate,prawn,0.0,-1.0
chocolate,courgette,0.0,-1.0
chocolate,spaghetti,0.0,-1.0
chocolate,caviar,0.0,-1.0
chocolate,chitterlings,0.0,-1.0
chocolate,pasta_pizza,0.0,-1.0
chocolate,leek,0.0,-1.0
chocolate,melisse,0.0,-1.0
chocolate,split_pea,0.0,-1.0
chocolate,jerusalem_artichoke,0.0,-1.0
chocolate,cetriolo,0.0,-1.0
chocolate,rusk,0.0,-1.0
chocolate,Ya_Ma_Zi,0.0,-1.0
chocolate,white_chocolate,0.0,-1.0
chocolate,viande_blanche,0.0,-1.0
chocolate,koriander,0.0,-1.0
chocolate,buttermilk,0.044444444444444446,-1.0
chocolate,beet,0.0,-1.0
chocolate,red_potato,0.0,-1.0
chocolate,pine_nut,0.044444444444444446,-1.0
chocolate,toast,0.044444444444444446,-1.0
chocolate,nouilles,0.0,-1.0
chocolate,smoked_trout,0.0,-1.0
chocolate,bell_pepper,0.0,-1.0
chocolate,vinagre_balsamico,0.0,-1.0
chocolate,raisin_sec,0.0,-1.0
chocolate,pumpkin_seeds,0.0,-1.0
chocolate,sauerkirsche,0.0,-1.0
chocolate,courge,0.0,-1.0
chocolate,lapereau,0.0,-1.0
chocolate,salmon,0.0,-1.0
chocolate,4,0.0,-1.0
chocolate,cup,0.0,-1.0
chocolate,rye_bread,0.0,-1.0
chocolate,sweet_vera_paprika,0.0,-1.0
chocolate,cannelloni,0.0,-1.0
chocolate,An_Chun,0.0,-1.0
chocolate,lasagne,0.0,-1.0
chocolate,penne_rigate,0.0,-1.0
chocolate,fennel_seeds,0.0,-1.0
chocolate,ice,0.0,-1.0
chocolate,Qing_Wa,0.0,-1.0
chocolate,sojasauce,0.0,-1.0
chocolate,red_fish,0.0,-1.0
chocolate,coconut,0.0,-1.0
chocolate,filet,0.0,-1.0
chocolate,saffron,0.0,-1.0
chocolate,navy_bean,0.0,-1.0
chocolate,octopus,0.0,-1.0
chocolate,tangerine,0.022222222222222223,-1.0
chocolate,cranberry,0.022222222222222223,-1.0
chocolate,yogurt,0.0,-1.0
chocolate,rum,0.022222222222222223,-1.0
anchovy,tuna,0.08888888888888889,-1.0
anchovy,fish,0.0,-1.0
anchovy,semolina,0.0,-1.0
anchovy,margarine,0.0,-1.0
anchovy,raclette,0.0,-1.0
anchovy,mandarin,0.0,-1.0
anchovy,date,0.0,-1.0
anchovy,aromatic_herbs,0.0,-1.0
anchovy,olive,0.08888888888888889,-1.0
anchovy,cocoa,0.0,-1.0
anchovy,sesame,0.0,-1.0
anchovy,flour,0.044444444444444446,-1.0
anchovy,almond,0.0,-1.0
anchovy,berries,0.0,-1.0
anchovy,whisky,0.0,-1.0
anchovy,macaroni,0.0,-1.0
anchovy,blue_cheese,0.0,-1.0
anchovy,steak,0.0,-1.0
anchovy,veal,0.0,-1.0
anchovy,shallots,0.0,-1.0
anchovy,sherry_vinegar,0.0,-1.0
anchovy,porto,0.0,-1.0
anchovy,sausage,0.0,-1.0
anchovy,rocket,0.0,-1.0
anchovy,bran,0.0,-1.0
anchovy,truffle_oil,0.0,-1.0
anchovy,truffle,0.0,-1.0
anchovy,erva_doce,0.0,-1.0
anchovy,breadcrumbs,0.044444444444444446,-1.0
anchovy,Ying_Su,0.0,-1.0
anchovy,Lian_Ru,0.0,-1.0
anchovy,mozzarella,0.022222222222222223,-1.0
anchovy,cream_cheese,0.0,-1.0
anchovy,pasta_sfoglia,0.0,-1.0
anchovy,spinach,0.08888888888888889,-1.0
anchovy,shells,0.0,-1.0
anchovy,mont_d'or,0.0,-1.0
anchovy,mussel,0.0,-1.0
anchovy,acqua,0.06666666666666667,-1.0
anchovy,green_olive,0.022222222222222223,-1.0
anchovy,ham,0.022222222222222223,-1.0
anchovy,artichoke,0.022222222222222223,-1.0
anchovy,bread,0.0,-1.0
anchovy,pesto,0.0,-1.0
anchovy,sunflower_oil,0.044444444444444446,-1.0
anchovy,mascarpone,0.0,-1.0
anchovy,ginger,0.0,-1.0
anchovy,coffee,0.0,-1.0
anchovy,broccoli,0.0,-1.0
anchovy,walnut,0.0,-1.0
anchovy,pomegranate,0.0,-1.0
anchovy,aceto_balsamico,0.0,-1.0
anchovy,He_Tao,0.0,-1.0
anchovy,maple_syrup,0.0,-1.0
anchovy,white_bread,0.044444444444444446,-1.0
anchovy,hard_cheese,0.044444444444444446,-1.0
anchovy,chili_pepper,0.0,-1.0
anchovy,henne,0.0,-1.0
anchovy,fresa,0.0,-1.0
anchovy,wild_strawberry,0.0,-1.0
anchovy,sour_cream,0.0,-1.0
anchovy,filling,0.0,-1.0
anchovy,sheep,0.0,-1.0
anchovy,cornstarch,0.0,-1.0
anchovy,red_cabbage,0.0,-1.0
anchovy,balsamic_vinegar,0.0,-1.0
anchovy,groundcherry,0.0,-1.0
anchovy,lettuce,0.0,-1.0
anchovy,Ning_Ru,0.0,-1.0
anchovy,cabbage,0.0,-1.0
anchovy,pastry,0.0,-1.0
anchovy,ananas,0.0,-1.0
anchovy,fennel,0.0,-1.0
anchovy,stockente,0.0,-1.0
anchovy,smoked_paprika,0.044444444444444446,-1.0
anchovy,goat_cheese,0.044444444444444446,-1.0
anchovy,pistachio,0.0,-1.0
anchovy,broad_bean,0.044444444444444446,-1.0
anchovy,ceci,0.044444444444444446,-1.0
anchovy,cannelle,0.0,-1.0
anchovy,lasagna,0.0,-1.0
anchovy,cauliflower,0.08888888888888889,-1.0
anchovy,mung_bean,0.0,-1.0
anchovy,cheddar,0.0,-1.0
anchovy,quince,0.0,-1.0
anchovy,currant,0.0,-1.0
anchovy,eel,0.0,-1.0
anchovy,whole_macaroni,0.0,-1.0
anchovy,salade,0.0,-1.0
anchovy,soft_bread,0.0,-1.0
anchovy,vinaigrette,0.044444444444444446,-1.0
anchovy,rucola,0.044444444444444446,-1.0
anchovy,cherry_tomato,0.0,-1.0
anchovy,pate_brisee,0.0,-1.0
anchovy,corn,0.0,-1.0
anchovy,rapsol,0.0,-1.0
anchovy,avocado,0.0,-1.0
anchovy,kidney_bean,0.0,-1.0
anchovy,tortilla,0.0,-1.0
anchovy,sucre_glace,0.0,-1.0
anchovy,canela,0.0,-1.0
anchovy,tbsp,0.0,-1.0
anchovy,tsp,0.0,-1.0
anchovy,chick_pea_flour,0.0,-1.0
anchovy,latte,0.0,-1.0
anchovy,aubergine,0.08888888888888889,-1.0
anchovy,pickle,0.0,-1.0
anchovy,riso,0.0,-1.0
anchovy,smoker_salmon,0.0,-1.0
anchovy,erbse_gespalten,0.0,-1.0
anchovy,sandwichbrot,0.0,-1.0
anchovy,cucumber,0.0,-1.0
anchovy,speck,0.0,-1.0
anchovy,strawberry,0.0,-1.0
anchovy,cashew,0.0,-1.0
anchovy,chili,0.0,-1.0
anchovy,pancetta,0.0,-1.0
anchovy,marjoram,0.0,-1.0
anchovy,red_meat,0.0,-1.0
anchovy,gressin,0.044444444444444446,-1.0
anchovy,Ma_He,0.044444444444444446,-1.0
anchovy,spargel,0.044444444444444446,-1.0
anchovy,fines_herbs_vinaigrette,0.0,-1.0
anchovy,yeast,0.0,-1.0
anchovy,huile_d_olive,0.044444444444444446,-1.0
anchovy,galletto,0.0,-1.0
anchovy,makkaroni,0.0,-1.0
anchovy,yellow_bell_pepper,0.0,-1.0
anchovy,prawn,0.0,-1.0
anchovy,courgette,0.0,-1.0
anchovy,spaghetti,0.0,-1.0
anchovy,caviar,0.0,-1.0
anchovy,chitterlings,0.0,-1.0
anchovy,pasta_pizza,0.0,-1.0
anchovy,leek,0.0,-1.0
anchovy,melisse,0.0,-1.0
anchovy,split_pea,0.0,-1.0
anchovy,jerusalem_artichoke,0.0,-1.0
anchovy,cetriolo,0.0,-1.0
anchovy,rusk,0.0,-1.0
anchovy,Ya_Ma_Zi,0.0,-1.0
anchovy,white_chocolate,0.0,-1.0
anchovy,viande_blanche,0.0,-1.0
anchovy,koriander,0.0,-1.0
anchovy,buttermilk,0.0,-1.0
anchovy,beet,0.0,-1.0
anchovy,red_potato,0.0,-1.0
anchovy,pine_nut,0.0,-1.0
anchovy,toast,0.0,-1.0
anchovy,nouilles,0.044444444444444446,-1.0
anchovy,smoked_trout,0.0,-1.0
anchovy,bell_pepper,0.0,-1.0
anchovy,vinagre_balsamico,0.0,-1.0
anchovy,raisin_sec,0.0,-1.0
anchovy,pumpkin_seeds,0.0,-1.0
anchovy,sauerkirsche,0.0,-1.0
anchovy,courge,0.0,-1.0
anchovy,lapereau,0.0,-1.0
anchovy,salmon,0.0,-1.0
anchovy,4,0.0,-1.0
anchovy,cup,0.0,-1.0
anchovy,rye_bread,0.0,-1.0
anchovy,sweet_vera_paprika,0.0,-1.0
anchovy,cannelloni,0.0,-1.0
anchovy,An_Chun,0.0,-1.0
anchovy,lasagne,0.0,-1.0
anchovy,penne_rigate,0.0,-1.0
anchovy,fennel_seeds,0.0,-1.0
anchovy,ice,0.0,-1.0
anchovy,Qing_Wa,0.0,-1.0
anchovy,sojasauce,0.0,-1.0
anchovy,red_fish,0.0,-1.0
anchovy,coconut,0.0,-1.0
anchovy,filet,0.0,-1.0
anchovy,saffron,0.0,-1.0
anchovy,navy_bean,0.0,-1.0
anchovy,octopus,0.0,-1.0
anchovy,tangerine,0.0,-1.0
anchovy,cranberry,0.0,-1.0
anchovy,yogurt,0.0,-1.0
anchovy,rum,0.0,-1.0
tuna,fish,0.0,0.4129032258064516
tuna,semolina,0.0,-1.0
tuna,margarine,0.0,-1.0
tuna,raclette,0.0,-1.0
tuna,mandarin,0.0,0.07741935483870968
tuna,date,0.0,0.0
tuna,aromatic_herbs,0.0,-1.0
tuna,olive,0.08888888888888889,0.11612903225806452
tuna,cocoa,0.0,0.22580645161290322
tuna,sesame,0.0,-1.0
tuna,flour,0.0,-1.0
tuna,almond,0.0,0.012903225806451613
tuna,berries,0.0,-1.0
tuna,whisky,0.0,-1.0
tuna,macaroni,0.0,0.0
tuna,blue_cheese,0.0,0.2903225806451613
tuna,steak,0.0,-1.0
tuna,veal,0.0,0.16129032258064516
tuna,shallots,0.0,-1.0
tuna,sherry_vinegar,0.0,-1.0
tuna,porto,0.0,-1.0
tuna,sausage,0.044444444444444446,-1.0
tuna,rocket,0.0,-1.0
tuna,bran,0.0,-1.0
tuna,truffle_oil,0.0,-1.0
tuna,truffle,0.0,0.08387096774193549
tuna,erva_doce,0.0,-1.0
tuna,breadcrumbs,0.0,-1.0
tuna,Ying_Su,0.0,-1.0
tuna,Lian_Ru,0.0,-1.0
tuna,mozzarella,0.044444444444444446,-1.0
tuna,cream_cheese,0.0,0.2709677419354839
tuna,pasta_sfoglia,0.0,-1.0
tuna,spinach,0.0,-1.0
tuna,shells,0.0,-1.0
tuna,mont_d'or,0.0,-1.0
tuna,mussel,0.0,0.03225806451612903
tuna,acqua,0.0,-1.0
tuna,green_olive,0.0,-1.0
tuna,ham,0.0,0.16129032258064516
tuna,artichoke,0.0,0.01935483870967742
tuna,bread,0.0,0.18064516129032257
tuna,pesto,0.0,-1.0
tuna,sunflower_oil,0.0,0.0064516129032258064
tuna,mascarpone,0.0,-1.0
tuna,ginger,0.0,0.14193548387096774
tuna,coffee,0.0,0.2709677419354839
tuna,broccoli,0.0,0.03870967741935484
tuna,walnut,0.0,0.06451612903225806
tuna,pomegranate,0.0,-1.0
tuna,aceto_balsamico,0.0,-1.0
tuna,He_Tao,0.0,-1.0
tuna,maple_syrup,0.0,0.0
tuna,white_bread,0.0,0.18064516129032257
tuna,hard_cheese,0.0,-1.0
tuna,chili_pepper,0.0,-1.0
tuna,henne,0.0,-1.0
tuna,fresa,0.0,-1.0
tuna,wild_strawberry,0.0,0.12258064516129032
tuna,sour_cream,0.0,-1.0
tuna,filling,0.0,-1.0
tuna,sheep,0.0,-1.0
tuna,cornstarch,0.0,-1.0
tuna,red_cabbage,0.044444444444444446,-1.0
tuna,balsamic_vinegar,0.0,-1.0
tuna,groundcherry,0.0,-1.0
tuna,lettuce,0.044444444444444446,0.01935483870967742
tuna,Ning_Ru,0.0,-1.0
tuna,cabbage,0.0,0.09032258064516129
tuna,pastry,0.0,-1.0
tuna,ananas,0.0,-1.0
tuna,fennel,0.0,0.0064516129032258064
tuna,stockente,0.0,-1.0
tuna,smoked_paprika,0.0,-1.0
tuna,goat_cheese,0.0,0.2709677419354839
tuna,pistachio,0.0,0.03225806451612903
tuna,broad_bean,0.0,-1.0
tuna,ceci,0.0,-1.0
tuna,cannelle,0.0,-1.0
tuna,lasagna,0.0,-1.0
tuna,cauliflower,0.044444444444444446,0.07741935483870968
tuna,mung_bean,0.0,0.2129032258064516
tuna,cheddar,0.0,-1.0
tuna,quince,0.0,0.05806451612903226
tuna,currant,0.0,0.08387096774193549
tuna,eel,0.0,0.41935483870967744
tuna,whole_macaroni,0.0,-1.0
tuna,salade,0.044444444444444446,-1.0
tuna,soft_bread,0.0,-1.0
tuna,vinaigrette,0.044444444444444446,-1.0
tuna,rucola,0.0,-1.0
tuna,cherry_tomato,0.0,-1.0
tuna,pate_brisee,0.0,-1.0
tuna,corn,0.044444444444444446,0.1870967741935484
tuna,rapsol,0.0,-1.0
tuna,avocado,0.0,0.08387096774193549
tuna,kidney_bean,0.0,0.21935483870967742
tuna,tortilla,0.0,-1.0
tuna,sucre_glace,0.0,-1.0
tuna,canela,0.0,-1.0
tuna,tbsp,0.0,-1.0
tuna,tsp,0.0,-1.0
tuna,chick_pea_flour,0.0,-1.0
tuna,latte,0.0,-1.0
tuna,aubergine,0.0,-1.0
tuna,pickle,0.0,-1.0
tuna,riso,0.0,-1.0
tuna,smoker_salmon,0.0,-1.0
tuna,erbse_gespalten,0.0,-1.0
tuna,sandwichbrot,0.0,-1.0
tuna,cucumber,0.044444444444444446,0.07741935483870968
tuna,speck,0.0,-1.0
tuna,strawberry,0.0,0.2838709677419355
tuna,cashew,0.0,0.03225806451612903
tuna,chili,0.0,-1.0
tuna,pancetta,0.0,-1.0
tuna,marjoram,0.0,0.04516129032258064
tuna,red_meat,0.0,0.16774193548387098
tuna,gressin,0.0,-1.0
tuna,Ma_He,0.0,-1.0
tuna,spargel,0.0,-1.0
tuna,fines_herbs_vinaigrette,0.044444444444444446,-1.0
tuna,yeast,0.0,0.0
tuna,huile_d_olive,0.044444444444444446,-1.0
tuna,galletto,0.0,-1.0
tuna,makkaroni,0.0,-1.0
tuna,yellow_bell_pepper,0.0,-1.0
tuna,prawn,0.0,0.0064516129032258064
tuna,courgette,0.0,-1.0
tuna,spaghetti,0.0,-1.0
tuna,caviar,0.0,0.11612903225806452
tuna,chitterlings,0.044444444444444446,-1.0
tuna,pasta_pizza,0.044444444444444446,-1.0
tuna,leek,0.0,0.11612903225806452
tuna,melisse,0.0,-1.0
tuna,split_pea,0.0,0.0
tuna,jerusalem_artichoke,0.0,0.0
tuna,cetriolo,0.0,-1.0
tuna,rusk,0.0,-1.0
tuna,Ya_Ma_Zi,0.0,-1.0
tuna,white_chocolate,0.0,-1.0
tuna,viande_blanche,0.0,-1.0
tuna,koriander,0.0,-1.0
tuna,buttermilk,0.0,0.01935483870967742
tuna,beet,0.0,0.0
tuna,red_potato,0.0,-1.0
tuna,pine_nut,0.0,-1.0
tuna,toast,0.0,-1.0
tuna,nouilles,0.0,-1.0
tuna,smoked_trout,0.0,-1.0
tuna,bell_pepper,0.0,0.08387096774193549
tuna,vinagre_balsamico,0.0,-1.0
tuna,raisin_sec,0.0,-1.0
tuna,pumpkin_seeds,0.0,-1.0
tuna,sauerkirsche,0.0,-1.0
tuna,courge,0.0,-1.0
tuna,lapereau,0.0,-1.0
tuna,salmon,0.0,0.5419354838709678
tuna,4,0.0,-1.0
tuna,cup,0.0,-1.0
tuna,rye_bread,0.0,0.21935483870967742
tuna,sweet_vera_paprika,0.0,-1.0
tuna,cannelloni,0.0,-1.0
tuna,An_Chun,0.0,-1.0
tuna,lasagne,0.0,-1.0
tuna,penne_rigate,0.0,-1.0
tuna,fennel_seeds,0.0,-1.0
tuna,ice,0.0,-1.0
tuna,Qing_Wa,0.0,-1.0
tuna,sojasauce,0.0,-1.0
tuna,red_fish,0.0,-1.0
tuna,coconut,0.0,0.12258064516129032
tuna,filet,0.0,-1.0
tuna,saffron,0.0,0.0064516129032258064
tuna,navy_bean,0.0,0.2129032258064516
tuna,octopus,0.0,0.0064516129032258064
tuna,tangerine,0.0,0.07096774193548387
tuna,cranberry,0.0,0.24516129032258063
tuna,yogurt,0.0,0.1032258064516129
tuna,rum,0.0,0.23225806451612904
fish,semolina,0.0,-1.0
fish,margarine,0.0,-1.0
fish,raclette,0.0,-1.0
fish,mandarin,0.0,0.05161290322580645
fish,date,0.0,0.0
fish,aromatic_herbs,0.0,-1.0
fish,olive,0.0,0.0967741935483871
fish,cocoa,0.0,0.16129032258064516
fish,sesame,0.0,-1.0
fish,flour,0.0,-1.0
fish,almond,0.0,0.0064516129032258064
fish,berries,0.0,-1.0
fish,whisky,0.0,-1.0
fish,macaroni,0.0,0.0
fish,blue_cheese,0.0,0.21935483870967742
fish,steak,0.0,-1.0
fish,veal,0.0,0.12903225806451613
fish,shallots,0.0,-1.0
fish,sherry_vinegar,0.0,-1.0
fish,porto,0.0,-1.0
fish,sausage,0.0,-1.0
fish,rocket,0.0,-1.0
fish,bran,0.0,-1.0
fish,truffle_oil,0.0,-1.0
fish,truffle,0.0,0.06451612903225806
fish,erva_doce,0.0,-1.0
fish,breadcrumbs,0.0,-1.0
fish,Ying_Su,0.0,-1.0
fish,Lian_Ru,0.0,-1.0
fish,mozzarella,0.0,-1.0
fish,cream_cheese,0.0,0.21935483870967742
fish,pasta_sfoglia,0.0,-1.0
fish,spinach,0.0,-1.0
fish,shells,0.0,-1.0
